,age,company,desc,jcid,jkid,job_no,loc,query_date,query_time,title
992,3 days ago,Molina Healthcare,"Strong SQL queries. 7+ years of hands-on experience in Microsoft technologies including C#, ASP.NET, SQL Server, MVC, WCF, BizTalk, JQuery, web services, SSIS,...",61b6afe09a420e77,de304be16fd9ae44,2,"Long Beach, CA",2018-10-29,20:50:17,"Lead Engineer, Applications"
993,4 days ago,Molina Healthcare,"Basic knowledge of SQL. SQL knowledge and daily working with developing ad-hoc reports using SQL programming, SQL Server Reporting Services (SSRS), Power BI,...",61b6afe09a420e77,e08de9bb43424e3b,3,"Syracuse, NY",2018-10-29,20:50:17,"Sr Healthcare Analytics - Syracuse, NY"
994,4 days ago,Molina Healthcare,"SQL programming, SQL Server Reporting Services (SSRS), PowerBI, Medinsight, RxNavigator,. Basic knowledge of SQL....",61b6afe09a420e77,e431bc4841a29a5d,4,"Columbus, OH",2018-10-29,20:50:17,"Encounters - Sr. Healthcare Finance Analyst (Columbus, OH)"
995,6 days ago,Molina Healthcare,Job Summary Responsible for accurate and timely implementation and maintenance of critical information on claims databases. Maintains critical information on...,61b6afe09a420e77,0419663ffd852c6c,5,"Oak Brook, IL",2018-10-29,20:50:17,"Analyst, Config Info Mgmt-SQL"
996,7 days ago,Molina Healthcare,"Analyst, Data - (1806435) Primary Location: US-CA-Long Beach-HUGHES Job: Core Operations Organization: Corporate Job Posting: Oct 22, 2018, 2:37:50 PM...",61b6afe09a420e77,7dbd5f83dd2446b6,6,"Long Beach, CA",2018-10-29,20:50:17,"Analyst, Data"
997,11 days ago,Molina Healthcare,"Strong SQL and Excel skills/background. Designs and implements processes and solutions associated with a wide variety of data sets used for data/text mining,...",61b6afe09a420e77,ab0e74da16edce83,7,"Long Beach, CA",2018-10-29,20:50:17,Senior Data Analyst
998,9 days ago,Molina Healthcare,SQL experience to extract data to design and build the integration. Senior Finance ERP IT Systems Analyst - (1800626)....,61b6afe09a420e77,6aa3060077c5c200,8,"Long Beach, CA",2018-10-29,20:50:17,Senior Finance ERP IT Systems Analyst
999,20 days ago,Molina Healthcare,"SQL Reporting Services Certification (SRSC). Molina's Quality Improvement function oversees, plans, and implements new and existing healthcare quality...",61b6afe09a420e77,edab318c475c182e,9,"Midvale, UT",2018-10-29,20:50:17,"Mgr, HEDIS Performance Measurement"
1000,19 days ago,Molina Healthcare,"Develops and generates ad-hoc and standard reports using SQL programming, SQL Server Reporting Services (SSRS), Medinsight, RxNavigator, Crystal Reports,...",61b6afe09a420e77,b2aa141ede822f0a,10,"Long Beach, CA",2018-10-29,20:50:17,"Lead Analyst, Healthcare Analytics"
1001,Just posted,PACCAR,"Tableau, SQL, SSMS, COPICS, VOG and PCMS training is a plus. Prepare and consolidate ad hoc reports from available SAP, Excel, Access and SQL databases....",e8ce2d1e22efbdc3,6468c0b4e6f9e4ff,1,"Algona, WA",2018-10-29,20:50:19,Continuous Improvement Coordinator
1002,3 days ago,PACCAR,"SQL, SSIS, SSRS, SSMS, Data Engineering practices. It is highly desirable to have SQL Database knowledge. Five years of experience developing applications using...",e8ce2d1e22efbdc3,ca6b357cfd23025c,2,"Denton, TX",2018-10-29,20:50:19,Software Engineer
1003,5 days ago,PACCAR,"Visual Studio, Excel, Access, SQL, C# experience desirable. Experience in high-level programming to analyze test data, preferably in MATLAB, Python, .NET, and...",e8ce2d1e22efbdc3,465b779095b7bba2,3,"Renton, WA",2018-10-29,20:50:19,Truck Data Analytics Specialist
1004,12 days ago,PACCAR,"Working on data analytics projects using Python, R, Jupyter notebooks, and SQL. Experience with at least one programming language (R or Python preferred)....",e8ce2d1e22efbdc3,200606f977d3187c,4,"Renton, WA",2018-10-29,20:50:19,Summer Internship - Marketing Analytics
1005,12 days ago,PACCAR,"Knowledge of SQL. Python, Scala, C # or Java. PACCAR Technical Center Advanced Analytics is looking for a Data Science Intern interested in all aspects of the...",e8ce2d1e22efbdc3,ebd1b335899e26b9,5,"Mount Vernon, WA",2018-10-29,20:50:19,Data Science Intern
1006,25 days ago,PACCAR,"Ability to work with ETL technician staff, fostering teamwork and employee development. Engineer and build tools to improve the quality and efficiency of...",e8ce2d1e22efbdc3,37b37365d7d2e374,6,"Mount Vernon, WA",2018-10-29,20:50:19,Engineering Intern - Engine Test Lab
1007,26 days ago,PACCAR,"Familiarity with HPQC, SQL, scripting languages, requirements management tools a plus. The Embedded Systems Validation Engineer specifies and develops test...",e8ce2d1e22efbdc3,e76839463edb5852,7,"Mount Vernon, WA",2018-10-29,20:50:19,Embedded Systems Validation Engineer 20350
1008,30+ days ago,PACCAR,"Python, C # or Java programming skills. Knowledge and experience of writing and tuning SQL. PACCAR Technical Center Advanced Analytics is looking for a Data...",e8ce2d1e22efbdc3,223aae646104e49f,8,"Mount Vernon, WA",2018-10-29,20:50:19,Data Scientist
1009,30+ days ago,PACCAR,"Knowledge of SQL database design and scripting. 1+ year experience with programming languages (C#, C, C++, Python, Java, etc.)....",e8ce2d1e22efbdc3,8b4088fdb6d2e8ea,9,"Columbus, MS",2018-10-29,20:50:19,Software Developer Intern Spring 2019
1010,30+ days ago,PACCAR,"Key responsibilities in the ETL include preparing engines for testing, configuring test cell and measurement equipment, performing engine tests, and summarizing...",e8ce2d1e22efbdc3,b959e68815983dbf,10,"Mount Vernon, WA",2018-10-29,20:50:19,Engine Test Technician
1011,Just posted,PACCAR,"The ideal candidate will be proficient in linking multiple data sources across Excel, Access and SQL applications for the purpose of measuring and managing...",e8ce2d1e22efbdc3,6468c0b4e6f9e4ff,1,"Algona, WA",2018-10-29,20:50:20,Continuous Improvement Coordinator
1012,3 days ago,PACCAR,"Our dedication to deliver products and services focused on improving customers' performance, image, profitability and peace of mind truly makes Peterbilt the...",e8ce2d1e22efbdc3,ca6b357cfd23025c,2,"Denton, TX",2018-10-29,20:50:20,Software Engineer
1013,5 days ago,PACCAR,"Work with internal and external organizations on issue identification, root cause analysis, design, validation, product release, and field support.",e8ce2d1e22efbdc3,465b779095b7bba2,3,"Renton, WA",2018-10-29,20:50:20,Truck Data Analytics Specialist
1014,12 days ago,PACCAR,Aftermarket support includes world class customer centers that deliver industry leading uptime in conjunction with our outstanding supply chain that delivers...,e8ce2d1e22efbdc3,200606f977d3187c,4,"Renton, WA",2018-10-29,20:50:20,Summer Internship - Marketing Analytics
1015,12 days ago,PACCAR,"· Work closely with the Analytics team members to identify, design and build appropriate datasets for complex experiments",e8ce2d1e22efbdc3,ebd1b335899e26b9,5,"Mount Vernon, WA",2018-10-29,20:50:20,Data Science Intern
1016,25 days ago,PACCAR,"Conduct performance, durability, and emissions testing of heavy-duty on-highway powertrain systems to support program goals of European and North American...",e8ce2d1e22efbdc3,37b37365d7d2e374,6,"Mount Vernon, WA",2018-10-29,20:50:20,Engineering Intern - Engine Test Lab
1017,26 days ago,PACCAR,This role is responsible for working with requirements authors to coordinate and track testable requirements through the development process across all...,e8ce2d1e22efbdc3,e76839463edb5852,7,"Mount Vernon, WA",2018-10-29,20:50:20,Embedded Systems Validation Engineer 20350
1018,30+ days ago,PACCAR,"Solve business problems using advanced statistical techniques including but not limited to regression/logistic regression, bootstrapping, decision trees...",e8ce2d1e22efbdc3,223aae646104e49f,8,"Mount Vernon, WA",2018-10-29,20:50:20,Data Scientist
1019,30+ days ago,PACCAR,This position will work with the on-site Software Engineers and global IT team to solve complex problems across multiple facets of the manufacturing...,e8ce2d1e22efbdc3,8b4088fdb6d2e8ea,9,"Columbus, MS",2018-10-29,20:50:20,Software Developer Intern Spring 2019
1020,30+ days ago,PACCAR,"Key responsibilities in the ETL include preparing engines for testing, configuring test cell and measurement equipment, performing engine tests, and...",e8ce2d1e22efbdc3,b959e68815983dbf,10,"Mount Vernon, WA",2018-10-29,20:50:20,Engine Test Technician
1021,Just posted,PACCAR,"Tableau, SQL, SSMS, COPICS, VOG and PCMS training is a plus. Prepare and consolidate ad hoc reports from available SAP, Excel, Access and SQL databases....",e8ce2d1e22efbdc3,6468c0b4e6f9e4ff,1,"Algona, WA",2018-10-29,20:50:21,Continuous Improvement Coordinator
1022,3 days ago,PACCAR,"SQL, SSIS, SSRS, SSMS, Data Engineering practices. It is highly desirable to have SQL Database knowledge. Five years of experience developing applications using...",e8ce2d1e22efbdc3,ca6b357cfd23025c,2,"Denton, TX",2018-10-29,20:50:21,Software Engineer
1023,5 days ago,PACCAR,"Visual Studio, Excel, Access, SQL, C# experience desirable. Experience in high-level programming to analyze test data, preferably in MATLAB, Python, .NET, and...",e8ce2d1e22efbdc3,465b779095b7bba2,3,"Renton, WA",2018-10-29,20:50:21,Truck Data Analytics Specialist
1024,12 days ago,PACCAR,"Working on data analytics projects using Python, R, Jupyter notebooks, and SQL. Experience with at least one programming language (R or Python preferred)....",e8ce2d1e22efbdc3,200606f977d3187c,4,"Renton, WA",2018-10-29,20:50:21,Summer Internship - Marketing Analytics
1025,12 days ago,PACCAR,"Knowledge of SQL. Python, Scala, C # or Java. PACCAR Technical Center Advanced Analytics is looking for a Data Science Intern interested in all aspects of the...",e8ce2d1e22efbdc3,ebd1b335899e26b9,5,"Mount Vernon, WA",2018-10-29,20:50:21,Data Science Intern
1026,25 days ago,PACCAR,"Ability to work with ETL technician staff, fostering teamwork and employee development. Engineer and build tools to improve the quality and efficiency of...",e8ce2d1e22efbdc3,37b37365d7d2e374,6,"Mount Vernon, WA",2018-10-29,20:50:21,Engineering Intern - Engine Test Lab
1027,26 days ago,PACCAR,"Familiarity with HPQC, SQL, scripting languages, requirements management tools a plus. The Embedded Systems Validation Engineer specifies and develops test...",e8ce2d1e22efbdc3,e76839463edb5852,7,"Mount Vernon, WA",2018-10-29,20:50:21,Embedded Systems Validation Engineer 20350
1028,30+ days ago,PACCAR,"Python, C # or Java programming skills. Knowledge and experience of writing and tuning SQL. PACCAR Technical Center Advanced Analytics is looking for a Data...",e8ce2d1e22efbdc3,223aae646104e49f,8,"Mount Vernon, WA",2018-10-29,20:50:21,Data Scientist
1029,30+ days ago,PACCAR,"Knowledge of SQL database design and scripting. 1+ year experience with programming languages (C#, C, C++, Python, Java, etc.)....",e8ce2d1e22efbdc3,8b4088fdb6d2e8ea,9,"Columbus, MS",2018-10-29,20:50:21,Software Developer Intern Spring 2019
1030,30+ days ago,PACCAR,"Key responsibilities in the ETL include preparing engines for testing, configuring test cell and measurement equipment, performing engine tests, and summarizing...",e8ce2d1e22efbdc3,b959e68815983dbf,10,"Mount Vernon, WA",2018-10-29,20:50:21,Engine Test Technician
1031,3 days ago,Western Digital,Java and Python programming languages. ESSENTIAL DUTIES AND RESPONSIBILITIES....,b11a318411580b5b,8972a7ebb30fa7f3,1,"San Jose, CA 95138 (Santa Teresa area)",2018-10-29,20:50:22,"Staff Engineer, Applications Engineering"
1032,3 days ago,Western Digital,"Proficiency in technologies used to build enterprise web applications such as SQL, Java, J2EE, PHP, .NET, Spring, Struts, HTML, JavaScript, and/or CSS....",b11a318411580b5b,7d6651fe0183e528,2,"Longmont, CO",2018-10-29,20:50:22,Sr. Marketing Digital Solution Architect
1033,4 days ago,Western Digital,"Understanding of and ability to read and create Visual Basic, Shell, and SQL scripts. Strong MS Excel, MS Access, MS SQL database, Oracle Database, AIX, HP-UX,...",b11a318411580b5b,6761533d2a2c1ec6,3,"Irvine, CA 92612",2018-10-29,20:50:22,Senior IT Auditor
1034,6 days ago,Western Digital,"Python, C, and C++ modeling experience. The next big thing in data is you!...",b11a318411580b5b,fdfc2d45d2d986bf,4,"Milpitas, CA",2018-10-29,20:50:22,System Design Engineer
1035,6 days ago,Western Digital,Develop applications in C# to automate SQL data import/export jobs. Design SQL database schemas to provide data for management reporting tools....,b11a318411580b5b,3ddd2f69985aaaeb,5,"San Jose, CA 95138 (Santa Teresa area)",2018-10-29,20:50:22,Senior Software Engineer
1036,12 days ago,Western Digital,"Understanding of MS SQL, PostgreSQL, and MySQL databases. Working knowledge of scripting (e.g Python, Perl, Bash) programming languages and environments....",b11a318411580b5b,b236a2f8e2548b81,6,"Colorado Springs, CO",2018-10-29,20:50:22,Technical Support Engineer
1037,7 days ago,Western Digital,Excellent Verilog/System Verilog and Python coding skills. The next big thing in data is you!...,b11a318411580b5b,4ec7c2be93f8ca90,7,"Milpitas, CA",2018-10-29,20:50:22,"Technologist, Hardware Development Engineering"
1038,10 days ago,Western Digital,"Strong programming experience in Go or Java Experience with SQL. Be technically adept to deep dive into SQL, performance profiling, threading and access...",b11a318411580b5b,c4123675bdfce777,8,"Milpitas, CA",2018-10-29,20:50:22,"Senior Technologist, Software Development"
1039,19 days ago,Western Digital,"Experience with programming and/or scripting languages such as Java, Go, Perl, Python etc. The next big thing in data is you!...",b11a318411580b5b,c1e3115a4ce6dfaa,9,"Milpitas, CA",2018-10-29,20:50:22,"Sr. Technologist, Software QA"
1040,5 days ago,Jabil Circuit,Proficient in Python (C++ is a plus). Jabil is a product solutions company headquartered in St....,06511673a4571c02,a88f682a59bc9043,1,"Lexington, KY",2018-10-29,20:50:23,ROS Engineering Co-Op - Spring 2019
1041,5 days ago,Jabil Circuit,"Proficient in Linux, Java, C++, Python and/or other database query languages. Jabil is a product solutions company headquartered in St....",06511673a4571c02,f0150855d6c9cfa2,2,"Lexington, KY",2018-10-29,20:50:23,Software Engineering Co-Op - Spring 2019
1042,18 days ago,Jabil Circuit,"Proficient in Linus, Java, C++, Python and/or other database query languages. Jabil is a global product solutions company headquartered in St....",06511673a4571c02,f4a577d938336ad9,3,"Lexington, KY",2018-10-29,20:50:23,Robot Guidance & Customer Operations Engineering Co-op - Spr...
